filler,total_volume,last_trade_date
EVfnF8rQzC23k7Xyk2UfFBBkwMzny3uPghYu6QmHufJX,178139.165296,2024-12-14 16:28:40.000 UTC
DeQonEvSS7s4ccvGLgfF14soFLcP9TJFWVHTGQ5TPe3j,177935.6311949999,2024-12-30 13:21:56.000 UTC
EGMrmt2Sxa5H9WYdVF9C9LJ67345vYWYQku2PQo98D2p,177695.77168000003,2024-11-15 00:23:45.000 UTC
4at4gpMxszMP8UtXvVvLC2m92iXWzZq5vnU71ytZdtei,177141.478036,2024-12-11 10:52:31.000 UTC
5HDPhi8hX2vUCLqhj5QC7wYAHzcHY9r11ZPBuR9Lza8E,176453.427999,2024-11-13 21:52:50.000 UTC
EsV8kDorEUKfedBHKX5C7mSFjABo2gSgJpjP3dEM1Pzp,176133.32557999998,2024-11-29 14:56:25.000 UTC
JDCEt1S7tuFwvKgRvPiuvz4SFpfE8B1CPVgtzszTRJMS,175840.46130000005,2024-12-30 02:22:35.000 UTC
sKCmEAbNtiYGDvrVbRFpd5agLQUyALk7JnUoERTNDrd,175747.30811,2024-11-12 21:06:10.000 UTC
47LhLjb7wrEGSo6hRimimFzcZexdqmokxSnhVVNbYBf7,175028.181473,2024-11-06 10:24:33.000 UTC
2DFcEGaKUzab77C9NiPDxw9yhMbETKzhK36ByuEicy4R,174540.44804,2024-10-10 12:51:12.000 UTC
FtXnLeCi73iDcPXzb73PUVYCfEScqyVwDW82RRTrRsxu,174494.71013899997,2024-12-21 05:19:05.000 UTC
69CbNsEx2qUzRV4o8g5zCKRurRQB5J4Sz2WJaw7xZ7sz,173721.588817,2024-11-20 14:59:10.000 UTC
J9n6h5dpaLSaTZiYBA5ZFfqk4ahgMR4QGreNyhBJbM8g,173148.43847000002,2024-11-12 09:58:51.000 UTC
DMRHMnnkzdzXqXEENmHFqoEPjAHipFiSEB2rBQ5te9ev,172906.662596,2024-12-29 19:40:41.000 UTC
62qHzZeAy6DVcqVaSLC111EQZRkumorKM69pzB2ht5YJ,172881.55655,2024-11-04 03:42:08.000 UTC
QQdRSCc8VN2WF5eLS4SzUbR8fJfs622ZBRdwA7heP2v,172396.281707,2024-12-03 13:57:30.000 UTC
Ffm9jLDyeyLqvsi8cLDZcXxqvFnqW33vbRoDefkb8PWX,171626.03977000003,2024-11-10 02:02:58.000 UTC
GkNX5dQHHBNMZV3nvZCCQ3kS99UG8we9Ym6FnfmWgWar,171355.64959000002,2024-11-20 03:04:56.000 UTC
Aok2f2cW4dTbe4SggpLtyAh5M9YfboQnWZBoy8oiF7td,171299.43158699997,2024-12-25 12:03:00.000 UTC
4SfiBmdxnQHiVkywPN4XCkYsc2FaAdsGQNDA5e56xouv,171184.212529,2024-11-14 07:59:17.000 UTC
BpzYbA3s3g2rnxQvuqwiizxM2W2zDt51eE79M9Wc2sdu,170922.47216700006,2024-12-10 16:00:45.000 UTC
Hjm1wW5dXEyVDn6Eho2wZcGc1FYC1rkEgf6y4i7XbChq,170801.14461800002,2024-10-01 02:35:16.000 UTC
AhrQ5bHXxf4CVbys8AJdV6vWdPPAPSZ25FbVavV4MdCo,169722.69619899997,2024-11-20 15:20:27.000 UTC
BipMFzM6jACxMovtpMYsk855GtN2ipurmahDuVkZonxh,169529.67995000002,2024-11-25 17:46:08.000 UTC
GgRdME6ZgGk2osPVq194u1k6vTCb66vqzNZe2AuA5KqA,169244.186197,2024-11-12 21:21:27.000 UTC
6cSumarBWdzJnUKjipAwomMBSz1WkJGEUG4QjCsEFezH,169129.66740299994,2024-12-20 11:33:36.000 UTC
2kzL4GzHDnkazFBaBtdNL1kvcaybQ6v7gp4thjs5YMEt,168890.97493099998,2024-11-14 14:47:24.000 UTC
6t4fGyoZa82iWEGc2hvyT2SnSYfrERVZRF9LwhbVfcTk,168843.59620200002,2024-12-05 20:10:48.000 UTC
54rb6UuoAaG8R4pLHWJKXQmMSJJZrkVZ9xseJGAAxksQ,168459.63252500002,2024-12-26 04:24:47.000 UTC
HMX2fqeAon1D8FnF5CPonn5yrvK2hVwrjAXc3PZ1tY8a,168430.944225,2024-12-02 14:30:37.000 UTC
7z975ZQfgBBcEAZJRtTMnYrgcsy1MXBbDoHsDyuXJtdq,168381.89039999997,2024-11-15 01:39:39.000 UTC
6N43GvGogEMtaSgi4ia2wNUHQmz7vG4uf9np3N4phU1c,168083.147444,2024-11-06 19:00:21.000 UTC
6vVCvsstW1wFD7EWGCczurG9M4dkov9Gv4jyvtvHbJSc,167761.480946,2024-11-11 10:07:56.000 UTC
3p3vQY3u2gFHMfDZWaGemUoS7N3JsiRY9LdPGV74Gu6n,167413.55674200002,2024-12-14 10:22:30.000 UTC
HEgFM7RiL9KifdJU7LTynhPm88DH4YjcnQbL5Mdg6q2N,167381.519909,2024-11-10 19:58:45.000 UTC
EvuPgHMj94i6uMRsPZzamve828oGCTp1YdaTU8ADUJ1L,167316.043193,2024-12-16 17:36:10.000 UTC
EJbsgyR4srvAGUwx2TJZu8LeCN3hEFAoqayfb9qve2Up,167067.921169,2024-10-28 22:30:43.000 UTC
Bvygjp5YSjcmdv6gJChH8WhJK5ndiepjNhPWikTRU97K,166320.97637,2024-12-21 20:13:01.000 UTC
GihDjjPSiGQ6JASbQpRQjqjRUDrmENoZ3SpMNCC9GhD1,165512.729215,2024-10-31 20:19:11.000 UTC
uD8RcqfrFL39NnfKNiAzWRjbZkjidJ7oyxPPFFfqAg6,165499.393631,2024-11-17 03:30:51.000 UTC
CBz65eJg94aVfZ5pEQFd257tubKCun17Nym3AzuFLZHF,165290.59239,2024-10-07 20:40:07.000 UTC
8FWGwYBVpsp7UaVCNLPeUty3nkaBAsGUnqEgTu2g7BgB,165241.87538,2024-12-09 21:52:52.000 UTC
54jY5ADA6taqLmUVXGvu8L6fagWTiE5BiMjQMJTpRt8E,165115.53364100002,2024-12-18 06:45:47.000 UTC
CzsUynuegv84tPrpNaw8icpR5WJW4PtT1u6LRKuMtHzn,165066.316261,2024-11-11 23:15:45.000 UTC
2aL6d4wV62pZ1n1iWtyK5W47j57CWchbmxXQj8n64QCk,164973.28909,2024-11-21 17:14:09.000 UTC
762fjdu33EEEGrfQCYQ2yc8WABSN9sQtzN15LbmhdxTR,164837.59049000003,2024-10-11 17:17:21.000 UTC
5RFsqWtn8Qu5cwEPz93zN5572QqyJne57VdfMu8g3Wux,164301.418477,2024-12-29 06:39:51.000 UTC
4UwXK9NA65Ug3RnFztFx28BeTgELYupmBnDwXixu6G9U,164115.988598,2024-11-22 18:57:19.000 UTC
8jmjqwTxEGKNtBxJBKWeHuxTy61hJV24Rro3SYUpKmd9,163933.685596,2024-11-22 15:26:30.000 UTC
HM6nHHjmMPVmKVuqNPs4hDufBtm1jyBMnF4wfBJodkKH,163675.797382,2024-11-27 08:56:32.000 UTC
98YrjtEyuQL9yj92AkoS2Uk2no7v4cSq9snmUrut5DCB,163615.07924,2024-10-21 00:35:38.000 UTC
GTCjqdUJNTVh5jySKZLB9Y8Nh5jHrwgQAKRqhhba6vp8,162501.517837,2024-11-06 09:10:34.000 UTC
CUzg4znGoAFgQ8iZsZz4KYWntGuCJApfybeSYTGZhi7G,162071.015,2024-10-09 15:26:08.000 UTC
A3rDZLFCNHRx4ARXwXqMuCDv6mmtvbueEym51hHTXgng,161958.33470300003,2024-12-29 11:00:15.000 UTC
5XgpRipdgzqTiWPPQV3Nohn2f9JEAELCc5obA2jhxM7X,161381.29649600002,2024-12-18 18:28:33.000 UTC
GJkA7gPsqs8MQxVUfqqsyfSRRtCdMVFLRGhk919JbiDF,160692.50424899996,2024-11-10 03:18:11.000 UTC
2jMaWs6W2UYvmUVydLdmyc9s8MdniPyZd7kj23eQCB49,160510.233627,2024-09-29 12:45:09.000 UTC
D9oBCqJPDfLJ6zRumSN1sWa4q99bDGXsHayt6n4ZJrwR,160502.4853,2024-11-13 14:36:51.000 UTC
BeiQnVtCfxDM3RegwgBtawbBvS65TRm8nueZ9oHLXY1t,160346.0353,2024-11-12 09:35:37.000 UTC
DRWhC2CPQcRnvKgzJeHZjHFq2t6anJGszkZUDwUyjRWC,160208.554926,2024-12-21 14:00:21.000 UTC
Cx8okto8DhjDiRcaCCcYecQsmpoe72A1LPPCkQ8CRmF6,160193.199392,2024-12-29 01:19:02.000 UTC
8q81io4fnW5iPMPLcimN6jB6wkWnQfHashwfibww3h8p,159539.52636,2024-11-11 09:58:21.000 UTC
Ekx6DkGgYXqeVA9BYnHvyHWJmZz2fJVMmcQGqQhgzUpf,159430.939412,2024-12-25 15:26:48.000 UTC
BBQD29LBz6vc3srJqPCsLqFyYJhQ74N4Sn5qfBfZQbhg,158538.208693,2024-12-28 06:33:17.000 UTC
2L4zFD3i9F5eUzPAHPcTYgW2w8Nw5WjJRJtRTrR1zfoa,158398.17457399998,2024-11-08 16:24:31.000 UTC
J4HWL1AnQM9DdSZjkehJWeLMkyMDKrJE3gYBv97VSVDL,158362.31620599996,2024-12-20 07:22:09.000 UTC
C77LTNMJL9YEzotMN48azGAqyS17EezvzBkb69yaDiHy,158027.40779399997,2024-12-24 06:23:42.000 UTC
6scnp5hc6bSryC8Bk8HvmwZtaB4uZieMLpso4DdKuAei,157756.22831,2024-10-31 17:00:27.000 UTC
3X4HBz8e1smS6gdCfAvWRosykX3cJFz1AH3qq9kdYxMM,157287.39640000003,2024-12-16 15:20:52.000 UTC
6vLFfLNb5qSD4Zp7d8kaEBn5HJws5mtS63hWyHaDL9C7,156626.56782099995,2024-11-13 18:11:52.000 UTC
EJYEDpdqCuFrbUrb8bJbJ6F4Qfpqahio2DaQwQKekXwb,156431.537691,2024-09-05 18:32:16.000 UTC
6HQN5WsA731iMyxbFtYq6X45qzPa3dCteDmUSEchDeh,156185.112274,2024-12-28 04:35:34.000 UTC
ByNKZZoz7VRrrotBS8Bz7vmeTgDZkbW4v3CJuXvKxeDz,156063.172895,2024-11-14 20:19:04.000 UTC
2TyWRMyKAFJEhxSK4KBvdYhUhGvPxony7PLf8yqzrzEf,155389.70774999994,2024-09-18 00:08:35.000 UTC
Ee86mwLk5C347aSTg7nsZFqfs1cae5DEV9oxve65PKDe,154758.410154,2024-09-27 19:11:13.000 UTC
HWPwWQDdT6fyaEYiJran7hMoZKtWVY6yPLVXp55F15JM,154419.47947,2024-11-03 14:39:33.000 UTC
HhSHRBMaAUSzHVAQsBsTxd9D2dhCryHUZ14DyjWSSg3H,154290.69924000005,2024-11-14 20:59:59.000 UTC
HMNsBFz5jUzD8Q7AovxJHjkgcZJa5U5vrvvR8xMUiQhg,154078.79250600003,2024-12-17 21:16:23.000 UTC
GHMoeTVyH1icsdYMw4aeyaVJvD5rKBXiaXEeh3qyyZVe,153472.82921000003,2024-11-02 19:45:06.000 UTC
5NJgdwcEvbfkxaZfshNJHoWC3pvUkYXDi4yaPnyKbFzn,153254.68126,2024-11-17 03:56:11.000 UTC
4umNSppuxzFSmk2BStVgrk3zkMeUbs83vCCs8RgeVbCu,153092.46873599998,2024-11-10 04:50:29.000 UTC
EeuFLM6xgrHCzKz32UMkC9WNVaekbxRTkmNiLDWrrTUf,152891.91405800005,2024-12-25 19:44:40.000 UTC
46wHJYAQBTAsEVp7D1nzKqraXsgfMXJwNDAzrP2s6NsB,152465.087846,2024-09-26 14:10:05.000 UTC
3pajZEgTV6BxH7kJ4FQ9459dUjEaEWNAAGD15y5YZabP,151918.428404,2024-11-10 19:53:00.000 UTC
AsomXPzRukJm7GmQ4CvABtymJinPjPKW7cFLTVAcnWte,151893.28281499996,2024-11-19 03:19:03.000 UTC
FCf7GHnjj3YcfXSBw1fq8QakrRSjx8fZwnLVfYMjuqTu,151575.08648,2024-11-20 13:15:58.000 UTC
A2JcM4nEHx15osc9mb86Ca3DdTDNr8ABWjQRGFdbtDuW,151414.45499,2024-12-23 01:17:31.000 UTC
6ijjDj77CHgtrN9C1drCAxdqLyvLrCpKVv6KNEUY4j5H,151355.05272000004,2024-09-16 21:12:38.000 UTC
9m6FCiWpExqs4Q8CYWXELZM2ppbLqfrNnYKJeAQZCZjB,151328.85330299998,2024-11-13 14:33:58.000 UTC
A8R9sBBALXtt39X3TnNtUSKk2N8z1UmWGw6cw5cP1bRN,151048.19270999997,2024-12-03 15:38:58.000 UTC
3p61S3jj9K44UP33jG2cwWDv4nDXz5KMyEuhaTknw1cL,150594.30726099998,2024-12-30 17:51:35.000 UTC
9UYoxuM5qXBQT5YiydrJG4XdMMbThBqnfTVSQf1Cy5Fi,150203.61613100008,2024-12-06 01:30:40.000 UTC
4ddy7vTZERiafLD9fRnxdptJcNhhMrQx4iM4wKc8thNY,150014.2515,2024-11-28 10:16:58.000 UTC
7csFYAj1BX8EEQaqCje1pMekWSjd5g2KXwdEYMYugVhm,149894.04695200003,2024-11-06 14:13:46.000 UTC
CAGAytDDp6LA1HPMUXjK1GXKgQGvDpSsAF2JycGUguJY,149858.74652000002,2024-11-09 03:26:03.000 UTC
GPyaXEGfSwFqaV1FdafdiL71mNV5hWkuLBQposNba1vq,149856.31005,2024-09-10 21:35:59.000 UTC
Hu2jysSX6Hri5soAKHDhb63ruQRNkyv1QS6SVjg71avr,149769.175038,2024-10-28 19:27:50.000 UTC
BLoJAMgYt3dje6ekop61QYp9gsosDqfNL2U21qbpogCf,149538.81530000002,2024-11-13 05:27:50.000 UTC
BH6YjpkVEBK5Z7qCojYzQ6QZFGou85koaW6n3VLqXcJE,149330.09572099996,2024-12-18 12:16:55.000 UTC
B16fRxVooZSft3fB6QAE5Sgs5FC7THPiPaQbajhzrR1A,149242.83582800004,2024-12-12 03:01:05.000 UTC
A5CpVCBsqHMuXodTzzkqFA7P8M8jxakaSELWNF7joaTg,149126.62106,2024-12-15 23:32:49.000 UTC
J4tv2ePmJtkczsbqFQmzmYEdq4UxkCcRu36BaNChrP9A,149096.136938,2024-12-08 22:17:25.000 UTC
4fK7qGet84wj3hdka3cEc7aAFwA1jFKPN8hE7ZsAchvP,148922.844215,2024-09-19 13:39:16.000 UTC
EMfsYSNU9RWSdesgioxBkHtKjuNWSGBmzA1T4eiofZJi,148865.17286,2024-10-31 08:29:28.000 UTC
5H2sok76jV8MpmwmCjbQEencEiCnJvwJXzszthCkJGRZ,148831.08191199997,2024-11-22 04:43:25.000 UTC
5BwzrLfe5ezszP5ivMjo4CXQFaMGEBbrrU2364tqc3ap,148006.23605,2024-12-30 13:07:18.000 UTC
3rafHbUfucvNN7QtnJGuNQeruxn85Ex6txWyb8wNafFv,147627.70248900002,2024-11-15 22:05:57.000 UTC
3Ut3JRcQA6ee2WrqgJRJauxhp7iezVpNEdPuMB5jec5L,147526.78532000002,2024-12-18 22:35:12.000 UTC
B8NiCeT6W9VCgqyPHnGygSJy1Rm7hPNzfAyFxRjpUDro,147439.34662,2024-10-08 22:24:06.000 UTC
7C2nMih877nyHdydeKwqCtwuuFqB9Mgi9xv6RPF6vMik,147121.771778,2024-11-26 19:38:46.000 UTC
8ZTLY1rrruLAnQ86WyfWMYHvZEq45aGhta7y2NyWC7nE,147042.61014,2024-11-10 22:34:00.000 UTC
CKbPDswJ6Pviq9FGVE3qSsi7PgSYXQGmoCDYMJhoZLK8,146627.29482900002,2024-12-04 01:51:21.000 UTC
DxyfNTbcFvYFq13pZpMcaAPwsByZJmBbUaFbxVH3XU5b,146552.80694,2024-10-04 09:02:46.000 UTC
9b6WqqcjAaxPB7bXHN4bKRRu4Wizt3F4QBmPgwnwsdFJ,146044.93448999999,2024-11-04 22:10:43.000 UTC
BjfxWmNjvC4xEMi944EkRumdosHUruEt75FTJbipw5nn,145848.02776200004,2024-12-29 14:50:14.000 UTC
DpZak51hLByfAuHaJ4ZnXFfYEKFUZgyR7BNXwstpNtGa,145059.621122,2024-12-02 22:16:08.000 UTC
HNrxNTsyaNGJqCNeDP3gM6qbgT4DST4UwqodSdAyS35Y,144808.14747999999,2024-12-16 10:13:32.000 UTC
HGhTQ7stgeCM3V878JUVUhhuDNBnvFqiSqyyMi6m1nqe,144544.99106000003,2024-10-29 19:48:25.000 UTC
HJZjCjqdUjuJ1H8F5hvyK8egvtXAEjttjFH8WwTxuRUP,144487.869641,2024-12-06 23:11:42.000 UTC
5xja6JhqoyRz3mpWNMxYEV8vuYsFyUAYMxm6oi2PbTSD,143775.59827000002,2024-10-22 00:38:43.000 UTC
4kLfqHpbPxBar7Po69o67uZHCeF2qbGohyYk9PcM5n9v,143631.45236500003,2024-12-29 20:36:18.000 UTC
A2Fm3dbdA8wk1xWrBAyCPwHx4TNJ3Yt1yWxrG3GQ9VVh,143267.506793,2024-12-15 05:22:50.000 UTC
CsEiLfvNqnui6RXACnjEMdJZEebUCqBVZ99o4ho51tEk,143141.879388,2024-11-17 22:45:25.000 UTC
6GTbf8u5914XU2vH4xJz9mpzfLJypit88tuEgCdYtmJz,142849.62469199998,2024-12-17 16:14:18.000 UTC
E52aDCT56pjxiDhY8Eq1VLmN9EHf93U2kgMTBLsa4Fbb,142327.2348,2024-12-05 12:20:55.000 UTC
FtEHuW2qYWgV2psRssnj8QXhTUxtwzZPoFi6bRVCH8tB,141960.0767,2024-11-14 16:17:20.000 UTC
2Bcu31MGhcpGnEjiGE3s8LcuSuGSFZW1yVjBzHJNXge8,141507.537537,2024-12-20 06:45:25.000 UTC
EcftH9CoHwdfE15hAqoRZhwBVNzoMzEibE364GqGG71n,140881.64381799998,2024-11-28 06:57:30.000 UTC
4BFUHioHVyNwanRf4X8FBDMc2cga8vVFrFF3R1fogB5i,140620.924241,2024-11-28 06:04:12.000 UTC
7m5N8g9rYKFSeTPmcBn1PcCsh1qGP2Zz47y8urrgsZLt,140098.98354399996,2024-12-30 18:22:57.000 UTC
4cmT5GwGCMsj9xMf8VVhHyxcyGoQvZ8MkuCHX2aTkqRx,139983.282151,2024-12-10 18:02:18.000 UTC
2Zsc9iLjUdxEeuBqYqBePdhCZXXQfZfB5VqhYZFEFGeM,139399.55530999997,2024-11-14 06:40:18.000 UTC
56tLXgVAVeNviW4SJs3Tdc2oxifHmZYPR853y5biQuE9,139397.5396,2024-11-08 07:43:43.000 UTC
7uGQgTZqWAWBcwWoBLyVtyBXBRQpnysWy4rA4X7ihn2z,139179.19022699998,2024-10-22 00:54:26.000 UTC
5jHjaAjFQs63HnS5w3gfw1DXKu7GZQ73HvZ9EMkgENCW,138957.72873899998,2024-12-20 09:01:47.000 UTC
G7rGQVSttm5ZnaKpREMXbrd95MiJkbAgTBCbJMH9Qs9Q,138924.71726,2024-10-04 06:04:53.000 UTC
Gse3tygGrms1UsYUj9Je4pHRWq26yWHj1fomBajkaHK2,138840.23948499997,2024-10-29 02:31:19.000 UTC
98H33GBqf6E39bJs74MZJXSh89w5EgZgkUYhzZeRUrWk,138820.02154000002,2024-10-04 17:16:37.000 UTC
FbaSoNkRZKFYRmrrMcqUnRrJq7ENPk5BXQQeMPq3GRRx,137878.07192199997,2024-12-16 01:21:16.000 UTC
HsFsJWABT2axip7XFJirMVq9C7nqK9Crd8Rp13Fstfyq,137837.41179199997,2024-11-06 03:11:19.000 UTC
C6eM4kNj5V6YE4aMrrhPuwckUp3W6kAnb1dMY6TUv6D,137145.71505,2024-12-01 15:24:48.000 UTC
46M3oQhbCFELrDFhRrPs6V3dL4LDzRViYZfBVjzMqE7x,136742.87377299997,2024-10-16 04:30:27.000 UTC
7tDts4R3TC5M7zR2txzqhbJzL6gJHsYjKMKd3mRUMdu1,136155.13541600003,2024-12-30 22:00:33.000 UTC
BStNpyeWjXxdFMCUyjwW4G7BTcSUvWr8oyTheYLqnwTc,135587.74021800002,2024-12-22 07:35:55.000 UTC
2YYy489n95m4y7f6g1RMMY8zk8jsnsrU8y3AqarWAaFz,135239.16539799995,2024-12-11 13:45:46.000 UTC
5MEE9k5UDG7RdWgfxLTfCoTF9Xp4SedqxrKLKRi29woS,135056.50731000002,2024-11-14 04:46:00.000 UTC
9dw5RFmVBKx9puQ6q4qhEvXssu2jqN7m58FKAjZhFsFD,134574.88895,2024-11-08 20:36:02.000 UTC
F91WLzzB8H3ws7pj5MNgmjyRc4qU1EHu7wNhCBgDoCLZ,134556.18801,2024-12-20 11:42:10.000 UTC
33zM8GbiPoe9ViGwoV853h6P5f5w2d3S1V6AWTbwLzj5,134049.40628,2024-12-11 18:15:24.000 UTC
ACUJoqC4zCV9wgpEXLbKr5FpMkNYjbEUbmV8hmB6CZkR,133822.28707999998,2024-11-20 16:45:27.000 UTC
AFr5syLyfnf5ey2TwkPCSa5VdhTAS4jDZwF7Bnory4dp,133689.598196,2024-12-09 02:25:24.000 UTC
76zoso3ABxZoAusQpKr7MAAm3SqAKxbnf8yPMZabPvJJ,133142.77985,2024-10-31 05:02:39.000 UTC
EBvT5bNbRq67Aoz9oCrh9Sfsrirz6ytGRysnW7nY1fVm,132790.35588800005,2024-12-30 17:48:46.000 UTC
5KF3FxuojrnpFbW1Cj62ydJw1EGaUtQfrg6JKdvbuBWM,132395.241642,2024-09-17 22:08:35.000 UTC
542YPMyWLdkVPnkCucVHN2JqsjeYuHCDhgCQLxnpV46c,131857.865415,2024-11-13 14:40:56.000 UTC
6fwnydTMY67cKkCPwhvtwdfUxPooNJg9Mx8jVo8kFfui,131813.20965,2024-12-19 17:25:55.000 UTC
46XWF1JLCx6ZVjm2yiTr9CwcQts6HawkEbn4DNduK62W,131795.39907899997,2024-11-19 18:23:53.000 UTC
CcHx98i5g2AdsgSwePQ5Mc1e89NDuQGKx6xiBs8UWb3T,131498.787551,2024-12-19 22:50:25.000 UTC
EvZDEcefDXWQaf2EK7Z3X6R8NE5QHBHa7sXiZMwQPU3r,131294.509592,2024-09-19 19:54:57.000 UTC
CySz2DCr6xBmcZgpWaTMsEYD9Zdyzi2ABxYv7TrJq9e5,131195.827468,2024-12-30 19:11:24.000 UTC
8KbZyHCmxcpN7PbPUppbNYprgwp8ySyh8rfpRDGok2mB,131072.495201,2024-12-10 08:58:30.000 UTC
AGuJD1KKQXCUuLcFfQXyFBSwrKPbuRyYJWnrzHh7jLbx,130692.41959,2024-12-30 19:26:19.000 UTC
4XJzXaaRRdSf2a9bMnBHoY6Put7ojGnHxwWsMasbzVPx,130655.92736599996,2024-11-10 13:59:51.000 UTC
8sbbGEXB4D52R4tbwWgL76QDpFQgWr9BrGUKrUeRThh,130634.68994000001,2024-11-13 14:21:35.000 UTC
W6qetisfJNfGnqbK5u6vZcTJjQvcsM6LkRgMq1muQQ6,130450.49713500001,2024-10-31 17:15:09.000 UTC
4MQ8GMUrU78jLerXhE9aaof1orHq4f9efe4zXYi5DaiD,130398.45817799999,2024-11-02 10:28:14.000 UTC
Hg7LsjgEfb3ry8wZinYFZjoGqtq5oEv7WxeNaEGcPuec,130322.94344999999,2024-09-25 23:38:53.000 UTC
dZzdHsxp7e1W6QAGScaGbEnnKKXoyRPVYo5N7xR9bq1,130230.17056100004,2024-11-25 22:34:58.000 UTC
BGA5EzLbV4H9GmPTS4qKNqeqqHypoyj2wQKBf7WQaS8y,129575.69319200002,2024-10-06 00:48:03.000 UTC
GGeeh6wuNi5CvXNXcDXriRQuEUWdWtfMFsKyX6mjhwzz,129491.95395299999,2024-11-06 08:12:47.000 UTC
7udptXQiosRAw9D8h7vSE8YmHKN5p9272kJWqKkXNFpV,128906.482319,2024-11-07 02:06:32.000 UTC
HCKRP9FJ4iX3Bun2NBCTXF1TiJ4zZcVrJyLpJWxCsJ1h,128626.81521999999,2024-11-18 20:17:22.000 UTC
CnEoA86t5NM6xnH54pmLdREJMjuevpqBiFofV161YTVZ,128586.10321000002,2024-12-17 12:11:42.000 UTC
3iUzHWZfNwDKq6a2khjH3RKbUTBGQWT14eTFSyZrw8YH,128461.96293000002,2024-12-19 18:31:03.000 UTC
4uFCFaMiVULmZ8SUZgTynyXgxXVKNQnKp3kiX2nVMV9t,128355.10832,2024-09-23 01:48:55.000 UTC
A7YLhvJuzowvNkF2fyRfxQPW2tVTygn5kdwZXu5QdPHT,128076.38352999999,2024-12-22 14:41:00.000 UTC
DUfFQC9uXXmSc7amJPr7pwf75LV2oNtSkW5wV669b1LQ,128010.02547200001,2024-09-30 15:56:44.000 UTC
FhaqgvEQA3ySsUEtoHfEKVM3nUW88SWZ8kW5t2vtv2Qt,127291.91840100002,2024-11-14 21:17:28.000 UTC
GLA81a1AQo5RzGjMB8ZhYSRGfvh5QzW3qmPyAwWRGSuW,127037.850944,2024-12-12 11:46:53.000 UTC
GouKxGZJmUGZU1XJxhJDQk4J7gXaYbHdbhKxTmeTj9h5,126908.575,2024-09-30 18:18:43.000 UTC
FjnJ4f4t1Y7bPcf5NWRDgy3JNMr93w1drsNKh6gG8RXY,126495.27418999998,2024-10-09 22:35:17.000 UTC
3YHvPYnpn7kXxPyroEqrbLhCsACkCoqFrmVL9u383Zak,126410.39362999999,2024-12-27 17:30:01.000 UTC
1ENa7B4yiQwUqHfCYZUDd6nWajj6ZfzrwRb16EdmpUH,125631.47863900001,2024-11-12 14:34:04.000 UTC
FtrYDBQrampnonDdBxEsdYZf5ePeYAMgYjV5QFqv5szK,125592.41516599999,2024-11-10 20:58:48.000 UTC
GkFv9XJsDavPQobHN63WCoiZrsDaqaaN2565hcF35tam,125256.07725400002,2024-10-26 00:32:52.000 UTC
5tXR925dbnTwoy2uwxjGSZuJMsqgskE28r9RWjKEyM3Z,124848.1626,2024-11-13 14:33:01.000 UTC
3P7EaTrkFnU4NcV8raqXxLvYZDtLhpQ58bJjfeoLVUhf,124777.45529200003,2024-12-19 20:28:25.000 UTC
Aadd8QBSqbM2hzDNX2633QeorhgJfMDsc8BdnmgkfU27,124559.86818700001,2024-11-13 17:19:43.000 UTC
G7q9fkoG1TM62v12TKswgu9w1d5MStM7GWJcnKJSfg1a,124529.54562300001,2024-11-11 18:30:10.000 UTC
5UCrctdy2VbLvQdz5PNfPB7Kcg14sxHZJM6qxiLAVRGR,124502.468995,2024-11-14 16:17:48.000 UTC
EqJyQJyAfRNRjgedLfKsyJQQYbb5eSUUy6abF6icjxm8,123733.4944,2024-11-06 18:30:46.000 UTC
CdKwwBxAAvGzx4RaPmUu5FT83gJVzi4tPrtP9ShZbh1X,123505.36115499998,2024-12-17 18:31:05.000 UTC
EAukQmeaRVVBh4A9CMSJB4AQE1MunJbzcFpK1ZK4GwS2,123239.76705999998,2024-09-27 18:28:50.000 UTC
AZ9rVbrJUETTDKKnSTSnEYhp4z8RHZTQnHfnicHQiB4L,123142.03348,2024-09-26 08:34:19.000 UTC
HyTDFQdTVfys33xFKuv7PQFJJv12dKbnPcTWBw2JcGGo,123079.40433399999,2024-11-25 21:25:12.000 UTC
Gs8BDkypNKGQYobrKwpvJtuzegjrD1LWduZidCoWbDjz,123061.62674599998,2024-11-27 16:45:29.000 UTC
4aXJc5mx6ULXCd5A44sCZu4xazV5gub86RnNLaoJBxHT,123053.29246000001,2024-11-26 11:06:41.000 UTC
75vG63FqESH24EgzuTzuvmPxm6x5ae9GPoBnuBiRh4u6,122723.03057700001,2024-12-19 00:45:53.000 UTC
DvYtgpzw1QfqBee5UU8LJqhnnzST5znvGj6Uh6kiPkuq,122561.73847099999,2024-11-25 21:46:20.000 UTC
9L5SiCNj18zxbZu2qpbLJa1XSqAiyjSukYxXWuU46yA4,122427.83249999999,2024-12-13 16:58:36.000 UTC
DEBRm6fZ5L3JQH9S9ZF8SQhRVj7mrHoMQ9brbP5aDdJW,122056.40883999999,2024-10-06 03:15:37.000 UTC
BTK24asXJa25MJdQ3m2XM63ByFjjgGrhpfc2uFtBiKwS,121957.55198,2024-10-09 21:02:37.000 UTC
3PS1WZ2jrM446K9SXaq3uQbeQZQTerKbhMSEqckiCjuM,121903.65399,2024-11-12 20:17:16.000 UTC
